nombre,precio_actual,precio_original,descuento,valoracion,plataforma,fecha,enlace,precio_actual_num,precio_original_num,descuento_pct,fecha_extraccion,anio,mes,dia,es_simulado
"ASUS Vivobook 15 F1504VA-BQ128W - Ordenador Portátil 15.6"" Full HD (Windows 11 Home,Intel Core 5 120U, 16GB RAM, 1TB SSD, Graphics,) Azul Tranquilo - Teclado QWERTY español","601,27€",,,"4,4 de 5 estrellas",Amazon,2026-04-20 00:00,https://www.amazon.es/ASUS-Vivobook-F1504VA-BQ128W-Ordenador-Tranquilo/dp/B0F99B78JN/ref=sr_1_7?dib=eyJ2IjoiMSJ9.by3D93dYU1KLpq8sNlxrmBck2fPFEIisaMdVUQvRoWO7A0H9h3rdp0vxfhbuzBx-5joiV6qfdUL7BNO8_vtApTkivmLd3mt8SmjgeaCm4NFh3M_ScFz60zgBm1e23Jn3f5ltxjNodu4eQ7_-KXP6Y-zuYsWmZAhdjnToRLmuQDCONkxO8z6BUAFgvSYoOZFxZFws4ohb8Rczpzp0wLEKem9mxAK59JR5VG8ZgVkGaG01_HDzVz9eSVYEjJCaS6U7PK0irIdXEdWsrDoWdaUEHfnNd3bZ_-gE5-fT5xSLovY.Yx3_3bBP-_kyhZRblaSFuyvMy8B9rolsrxynSm6l-Ig&dib_tag=se&keywords=portatiles&qid=1776766642&sr=8-7,601.27,,,2026-04-20 00:00:00,2026,4,20,True
"HP 15-fc0243ns - Ordenador portátil de 15.6"" FHD (AMD Ryzen 7-7730U, 32 GB RAM, 1TB SSD, AMD Radeon Graphics, Windows 11) Plata y Azul - Teclado QWERTY Español","717,99€","799,00€",-10%,"4,4 de 5 estrellas",Amazon,2026-04-20 00:00,https://www.amazon.es/HP-15-fc0243ns-Ordenador-port%C3%A1til-Graphics/dp/B0F4RM78RJ/ref=sr_1_8?dib=eyJ2IjoiMSJ9.by3D93dYU1KLpq8sNlxrmBck2fPFEIisaMdVUQvRoWO7A0H9h3rdp0vxfhbuzBx-5joiV6qfdUL7BNO8_vtApTkivmLd3mt8SmjgeaCm4NFh3M_ScFz60zgBm1e23Jn3f5ltxjNodu4eQ7_-KXP6Y-zuYsWmZAhdjnToRLmuQDCONkxO8z6BUAFgvSYoOZFxZFws4ohb8Rczpzp0wLEKem9mxAK59JR5VG8ZgVkGaG01_HDzVz9eSVYEjJCaS6U7PK0irIdXEdWsrDoWdaUEHfnNd3bZ_-gE5-fT5xSLovY.Yx3_3bBP-_kyhZRblaSFuyvMy8B9rolsrxynSm6l-Ig&dib_tag=se&keywords=portatiles&qid=1776766642&sr=8-8,717.99,799.0,10.14,2026-04-20 00:00:00,2026,4,20,True
"ASUS Ordenador Portátil, Intel Core i7 14ª Gen 5.4Ghz, RAM 24GB DDR5, 1TB SSD PCIe, Pantalla 15.6"" FHD IPS, WiFi 6E, Copilot IA, Webcam 1080p, Teclado Español Retroiluminado, Huella Digital, Win11 Pro","1065,59€",,,"4,6 de 5 estrellas",Amazon,2026-04-20 00:00,https://www.amazon.es/sspa/click?ie=UTF8&spc=MToxODE3NzMzMDcwMzM4MzE2OjE3NzY3NjY2NDI6c3BfbXRmOjMwMTAyNjAzMDYxOTkzMjo6MDo6&url=%2FASUS-Ordenador-Port%25C3%25A1til-Pantalla-Retroiluminado%2Fdp%2FB0GVYCSCL3%2Fref%3Dsr_1_19_sspa%3Fdib%3DeyJ2IjoiMSJ9.by3D93dYU1KLpq8sNlxrmBck2fPFEIisaMdVUQvRoWO7A0H9h3rdp0vxfhbuzBx-5joiV6qfdUL7BNO8_vtApTkivmLd3mt8SmjgeaCm4NFh3M_ScFz60zgBm1e23Jn3f5ltxjNodu4eQ7_-KXP6Y-zuYsWmZAhdjnToRLmuQDCONkxO8z6BUAFgvSYoOZFxZFws4ohb8Rczpzp0wLEKem9mxAK59JR5VG8ZgVkGaG01_HDzVz9eSVYEjJCaS6U7PK0irIdXEdWsrDoWdaUEHfnNd3bZ_-gE5-fT5xSLovY.Yx3_3bBP-_kyhZRblaSFuyvMy8B9rolsrxynSm6l-Ig%26dib_tag%3Dse%26keywords%3Dportatiles%26qid%3D1776766642%26sr%3D8-19-spons%26aref%3Dwx2ky6kPlZ%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=wx2ky6kPlZ&sp_cr=ZAZ,1065.59,,,2026-04-20 00:00:00,2026,4,20,True
"Portátil Samsung Galaxy Book4 NP750XGJ-KG4ES, i7-1355U, 16GB, 1TB SSD, 15,6"", W11","794,15€","899,00€",-11%,,ElCorteIngles,2026-04-20 00:00,https://www.elcorteingles.es/electronica/A54854165-portatil-samsung-galaxy-book4-np750xgj-kg4es-i7-1355u-16gb-1tb-ssd-156-w11/?color=Gris+Grafito,794.15,899.0,11.66,2026-04-20 00:00:00,2026,4,20,True
"Portátil HP OmniBook 7 14-fr0001ns, Intel Core Ultra 5 EVO-225U, 16GB, 1TB SSD, 14"" OLED, W11","898,01€","999,00€",-10%,,ElCorteIngles,2026-04-20 00:00,https://www.elcorteingles.es/electronica/A55333863-portatil-hp-omnibook-7-14-fr0001ns-intel-core-ultra-5-evo-225u-16gb-1tb-ssd-14-oled-w11/?color=Plata,898.01,999.0,10.11,2026-04-20 00:00:00,2026,4,20,True
"Portátil HP 15-fd1017ns, Intel Core Ultra 7-155H, 32GB, 1TB SSD, 15,6"", W11","950,84€","1049,00€",-9%,,ElCorteIngles,2026-04-20 00:00,https://www.elcorteingles.es/electronica/A54861910-portatil-hp-15-fd1017ns-intel-core-ultra-7-155h-32gb-1tb-ssd-156-w11/?color=Plata,950.84,1049.0,9.36,2026-04-20 00:00:00,2026,4,20,True
"Portátil Lenovo Yoga Slim 7 14IMH9, Intel Core Ultra 7-155H, 32GB, 1TB SSD, 14"" OLED, W11","991,72€","1199,00€",-17%,,ElCorteIngles,2026-04-20 00:00,https://www.elcorteingles.es/electronica/A56671005-portatil-lenovo-yoga-slim-7-14imh9-intel-core-ultra-7-155h-32gb-1tb-ssd-14-oled-w11/?color=Gris+Lunar,991.72,1199.0,17.29,2026-04-20 00:00:00,2026,4,20,True
"Portátil Gaming HP VICTUS 15-fa2007ns, Intel Core 7-240H, 16GB, 1TB SSD, Nvidia GeForce RTX 5060 8GB, 15,6"", W11","1206,75€","1399,00€",-13%,,ElCorteIngles,2026-04-20 00:00,https://www.elcorteingles.es/electronica/A55333855-portatil-gaming-hp-victus-15-fa2007ns-intel-core-7-240h-16gb-1tb-ssd-nvidia-geforce-rtx-5060-8gb-156-w11/?color=Azul,1206.75,1399.0,13.74,2026-04-20 00:00:00,2026,4,20,True
"Portátil HP 250 G9 15.6"" Intel Celeron N4500 8GB 256GB SSD UHD Graphics FreeDOS","270,28€","428,00€",-36%,,PcComponentes,2026-04-20 00:00,,270.28,428.0,36.85,2026-04-20 00:00:00,2026,4,20,True
"Portátil HP 15-fd0277ns 15.6"" FHD Intel Core i3-N305 8GB RAM 512GB SSD Windows 11, Azul","430,69€","549,00€",-21%,,PcComponentes,2026-04-20 00:00,,430.69,549.0,21.55,2026-04-20 00:00:00,2026,4,20,True
"ASUS Vivobook Go 15 E1504FA-BQ2447 AMD Ryzen 5 7520U/16GB/512GB SSD/15.6""","455,74€","499,00€",-8%,,PcComponentes,2026-04-20 00:00,,455.74,499.0,8.67,2026-04-20 00:00:00,2026,4,20,True
Acer Aspire Go 15 AG15-42P-R26T 15.6″ AMD Ryzen 7 5825U 16GB 512GB SSD FHD Wi-Fi 6 Plata,"445,65€","549,00€",-18%,,PcComponentes,2026-04-20 00:00,,445.65,549.0,18.83,2026-04-20 00:00:00,2026,4,20,True
"Portátil Lenovo IdeaPad Slim 3 15AMN8 15,6"" AMD Ryzen 5 7520U 16GB 512GB SSD Azul","474,50€","499,00€",-4%,,PcComponentes,2026-04-20 00:00,,474.5,499.0,4.91,2026-04-20 00:00:00,2026,4,20,True
"Portátil Alurin Flex Advance AMD Ryzen 7-5825U 15.6""/ 16GB/500GB/Windows 11 Home","511,23€","644,99€",-20%,,PcComponentes,2026-04-20 00:00,,511.23,644.99,20.74,2026-04-20 00:00:00,2026,4,20,True
Portátil ASUS ExpertBook P1503CVA-S70671 15.6″ Intel Core i5-13420H 16 GB 512GB Gris WiFi 6 UHD Windows 11,"532,95€","599,00€",-11%,,PcComponentes,2026-04-20 00:00,,532.95,599.0,11.03,2026-04-20 00:00:00,2026,4,20,True
"Portátil Lenovo IdeaPad Slim 3 15IRH10 15,3"" Intel Core i5-13420H 16GB 1TB SSD Intel UHD Graphics","491,78€",,,,PcComponentes,2026-04-20 00:00,,491.78,,,2026-04-20 00:00:00,2026,4,20,True
"Portátil HP 15-fd0278ns 15.6"" Intel Core i5-1334U 16GB RAM 512GB SSD FHD Plata Windows 11","641,61€",,,,PcComponentes,2026-04-20 00:00,,641.61,,,2026-04-20 00:00:00,2026,4,20,True
"Portátil Lenovo IdeaPad Slim 3 15IRH10 15,3"" Intel Core i5-13420H 16GB 1TB SSD Windows 11 Home","648,69€","699,00€",-7%,,PcComponentes,2026-04-20 00:00,,648.69,699.0,7.2,2026-04-20 00:00:00,2026,4,20,True
"Portátil Asus Vivobook 15 F1504VA-BQ305W 15.6"" Intel Core 7 150U 16GB 1TB SSD Intel Graphics Windows 11 Home","708,74€","749,00€",-5%,,PcComponentes,2026-04-20 00:00,,708.74,749.0,5.38,2026-04-20 00:00:00,2026,4,20,True
"Portátil Lenovo IdeaPad Slim 3 15IRH10 15,3"" Intel Core i7-13620H 16GB 1TB SSD Windows 11 Home","753,90€","849,00€",-11%,,PcComponentes,2026-04-20 00:00,,753.9,849.0,11.2,2026-04-20 00:00:00,2026,4,20,True
"Portátil HP Victus 15-fb3030ns 15.6"" AMD Ryzen 5 8645HS 16GB 512GB SSD RTX 4050 6GB Azul","865,21€","999,00€",-13%,,PcComponentes,2026-04-20 00:00,,865.21,999.0,13.39,2026-04-20 00:00:00,2026,4,20,True
"Apple Macbook Air Apple M4 10 Núcleos/16 GB/256GB SSD/GPU 8 Núcleos/13.6"" Azul Cielo","905,87€","1179,00€",-23%,,PcComponentes,2026-04-20 00:00,,905.87,1179.0,23.17,2026-04-20 00:00:00,2026,4,20,True
"Portátil Lenovo LOQ 15IRX10 15.6"" Intel Core i7-13700HX 32GB 1TB SSD RTX 5060 8GB Luna Grey RGB e-Shutter","969,58€",,,,PcComponentes,2026-04-20 00:00,,969.58,,,2026-04-20 00:00:00,2026,4,20,True
"Portátil HP HyperX OMEN 15-gb0005ns 15.3"" AMD Ryzen 7 260 24GB 1TB SSD RTX 5060 FreeDOS","1066,41€","1499,00€",-28%,,PcComponentes,2026-04-20 00:00,,1066.41,1499.0,28.86,2026-04-20 00:00:00,2026,4,20,True
"Portátil Acer Nitro V 15 ANV15-52 15.6"" Intel Core i9-13900H 32GB 1TB RTX 5060","1241,81€","1699,00€",-26%,,PcComponentes,2026-04-20 00:00,,1241.81,1699.0,26.91,2026-04-20 00:00:00,2026,4,20,True
"Apple Macbook Air Apple M4 10 Núcleos/16 GB/512GB SSD/GPU 10 Núcleos/13.6"" Blanco Estrella","1244,57€","1449,00€",-14%,,PcComponentes,2026-04-20 00:00,,1244.57,1449.0,14.11,2026-04-20 00:00:00,2026,4,20,True
"MSI Cyborg 15 B2RWFKG-201XES Intel Core 7 240H 32GB DDR5 1TB SSD RTX 5060 15.6"" FHD RGB","1243,56€","1999,00€",-37%,,PcComponentes,2026-04-20 00:00,,1243.56,1999.0,37.79,2026-04-20 00:00:00,2026,4,20,True
"Portátil Lenovo Legion 5 15AHP10 15.3"" AMD Ryzen 7 260 32GB 1TB SSD RTX 5060 Negro","1267,85€","1499,00€",-15%,,PcComponentes,2026-04-20 00:00,,1267.85,1499.0,15.42,2026-04-20 00:00:00,2026,4,20,True
"ASUS TUF Gaming FX608JMR-RV003 Intel Core i7-14650HX/32GB/1TB SSD/RTX 5060/16""","1277,43€","1599,00€",-20%,,PcComponentes,2026-04-20 00:00,,1277.43,1599.0,20.11,2026-04-20 00:00:00,2026,4,20,True
"PcCom Revolt 5060 Intel Core i7-14650HX 16"" /16GB/500GB/Windows Home","1311,57€","1799,99€",-27%,,PcComponentes,2026-04-20 00:00,,1311.57,1799.99,27.13,2026-04-20 00:00:00,2026,4,20,True
"Portátil Lenovo Legion 5 15AHP10 15.1"" AMD Ryzen 7 260 32GB 1TB SSD RTX 5060 OLED Negro","1428,94€","1699,00€",-15%,,PcComponentes,2026-04-20 00:00,,1428.94,1699.0,15.9,2026-04-20 00:00:00,2026,4,20,True
"HP OMEN 16-ap0007ns AMD Ryzen AI 7 350 32GB 1TB SSD RTX 5070 8GB 16""","1443,74€","1799,00€",-19%,,PcComponentes,2026-04-20 00:00,,1443.74,1799.0,19.75,2026-04-20 00:00:00,2026,4,20,True
"Portátil MSI Cyborg 17 B2RWGKG-075XES 17.3"" Intel Core 9 270H 32GB 1TB SSD RTX 5070 QHD RGB","1656,63€","2349,00€",-29%,,PcComponentes,2026-04-20 00:00,,1656.63,2349.0,29.48,2026-04-20 00:00:00,2026,4,20,True
